X	Y
-6.949999965	59.21724141
-6.933333299	59.2260753
-6.920098005	59.23333336
-6.916666632	59.23490994
-6.899999965	59.24154232
-6.883333299	59.24912284
-6.881609161	59.25000003
-6.866666632	59.25722225
-6.849999965	59.26428574
-6.83353906	59.2666667
-6.833333299	59.26669117
-6.816666632	59.26691922
-6.799999965	59.26851855
-6.783333299	59.27222225
-6.766666632	59.27740116
-6.749999965	59.28276839
-6.748245579	59.28333336
-6.733333299	59.28839289
-6.716666632	59.29213839
-6.699999965	59.29393942
-6.683333299	59.29358977
-6.666666632	59.29327488
-6.649999965	59.29250003
-6.633333299	59.29262298
-6.616666632	59.29408605
-6.599999965	59.29856325
-6.596212087	59.30000003
-6.583333299	59.30658918
-6.570201986	59.3166667
-6.569117612	59.33333336
-6.577619013	59.35000003
-6.583333299	59.35645164
-6.598412664	59.3666667
-6.599999965	59.36875003
-6.611666632	59.38333336
-6.599999965	59.39705885
-6.597916632	59.40000003
-6.583333299	59.412069
-6.578395027	59.4166667
-6.566666632	59.43043481
-6.563888854	59.43333336
-6.551282017	59.45000003
-6.549999965	59.45196081
-6.538636329	59.4666667
-6.533333299	59.47564106
-6.528070141	59.48333336
-6.517592558	59.50000003
-6.516666632	59.50151518
-6.501515117	59.5166667
-6.499999965	59.51805559
-6.483333299	59.53205131
-6.481818147	59.53333336
-6.472619013	59.55000003
-6.474999965	59.5666667
-6.483333299	59.57500003
-6.499999965	59.57777781
-6.516666632	59.5760417
-6.533333299	59.5784314
-6.542592558	59.58333336
-6.546969662	59.60000003
-6.543055521	59.6166667
-6.546969662	59.63333336
-6.545238061	59.65000003
-6.536274475	59.6666667
-6.533333299	59.67222225
-6.525640991	59.68333336
-6.523958299	59.70000003
-6.525438562	59.7166667
-6.52681156	59.73333336
-6.526190442	59.75000003
-6.523809489	59.7666667
-6.517982421	59.78333336
-6.516666632	59.7850575
-6.499999965	59.79444447
-6.483333299	59.79625003
-6.466666632	59.79603178
-6.449999965	59.7941667
-6.433333299	59.79074077
-6.416666632	59.78652485
-6.399999965	59.78336417
-6.399849815	59.78333336
-6.383333299	59.77959187
-6.366666632	59.77672417
-6.349999965	59.77388063
-6.333333299	59.77089555
-6.316666632	59.7676768
-6.310606026	59.7666667
-6.299999965	59.7640741
-6.283333299	59.76136367
-6.266666632	59.76016263
-6.249999965	59.76016263
-6.233333299	59.75921056
-6.216666632	59.75810814
-6.199999965	59.75701757
-6.183333299	59.75609759
-6.166666632	59.75436511
-6.149999965	59.75378791
-6.133333299	59.75396828
-6.116666632	59.75555559
-6.099999965	59.7569106
-6.083333299	59.75833336
-6.066666632	59.75930236
-6.049999965	59.7602273
-6.033333299	59.76148151
-6.016666632	59.76241138
-5.999999965	59.76258506
-5.983333299	59.76233336
-5.966666632	59.76121798
-5.949999965	59.75943399
-5.933333299	59.7566038
-5.916666632	59.75333336
-5.902564068	59.75000003
-5.899999965	59.74918702
-5.883333299	59.7441667
-5.866666632	59.73902442
-5.849999965	59.73500003
-5.842592558	59.73333336
-5.833333299	59.73064519
-5.816666632	59.7266667
-5.799999965	59.72239586
-5.783333298	59.71919195
-5.766666632	59.71671418
-5.766128997	59.7166667
-5.749999965	59.71505379
-5.733333298	59.71406253
-5.716666632	59.71406253
-5.699999965	59.71464649
-5.683739803	59.7166667
-5.683333298	59.71671162
-5.666666632	59.71851855
-5.649999965	59.72083336
-5.633333298	59.72314818
-5.616666632	59.72571432
-5.599999965	59.72745101
-5.583333298	59.7289216
-5.566666632	59.73020836
-5.549999965	59.73131316
-5.533333298	59.73279573
-5.529166632	59.73333336
-5.516666632	59.73489586
-5.499999965	59.7370968
-5.483333298	59.73978498
-5.466666632	59.74310348
-5.449999965	59.74702384
-5.439583298	59.75000003
-5.433333298	59.75200003
-5.416666632	59.75763892
-5.399999965	59.76515155
-5.397222187	59.7666667
-5.383333298	59.77543863
-5.373958298	59.78333336
-5.366666632	59.79019611
-5.358333298	59.80000003
-5.349999965	59.80877196
-5.343478226	59.8166667
-5.333333298	59.82777781
-5.328260835	59.83333336
-5.316666632	59.84492757
-5.311999965	59.85000003
-5.299999965	59.86363639
-5.297222187	59.8666667
-5.283333298	59.87567571
-5.266666632	59.88296299
-5.265909056	59.88333336
-5.249999965	59.88660439
-5.233333298	59.88550003
-5.216666632	59.88550003
-5.199999965	59.88464422
-5.183333298	59.8853414
-5.166666632	59.88561647
-5.149999965	59.88656719
-5.133333298	59.88722225
-5.116666632	59.88846157
-5.099999965	59.8918605
-5.083333298	59.89852944
-5.080555521	59.90000003
-5.066666632	59.90961541
-5.058333298	59.9166667
-5.049999965	59.92400003
-5.037719263	59.93333336
-5.033333298	59.93653849
-5.016666632	59.94702384
-5.011111076	59.95000003
-4.999999965	59.95520836
-4.983333298	59.96078434
-4.966666632	59.96531535
-4.959523775	59.9666667
-4.949999965	59.96857146
-4.933333298	59.97162165
